"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type"
"CHEMBL59980";"";"None";"249.36";"0";"4.07";"22";"CN1CC=C(c2cccc(-c3ccccc3)c2)CC1";"Km";"'='";"0.97";"";"";"";"";"";"";"";"";"";"0";"CHEMBL733306";"Tested for Km, the substrate concentration with gives half maximum velocity of the monoamine oxidase B catalyzed oxidation.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1130072";"1";"Scientific Literature";"J Med Chem";"1997";"None";"";""
"CHEMBL36377";"";"None";"203.28";"0";"2.41";"36";"COc1cccc(C2=CCN(C)CC2)c1";"Vmax / Km";"'='";"933.0";"mM-1 min-1";"";"";"";"";"";"";"";"";"0";"CHEMBL732518";"Tested for Kinetic data against the monoamine oxidase B catalyzed oxidation.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1130072";"1";"Scientific Literature";"J Med Chem";"1997";"None";"";""
"CHEMBL18116";"TOLOXATONE";"-1.0";"207.23";"0";"1.31";"(R/S)toloxatone";"Cc1cccc(N2CC(CO)OC2=O)c1";"Ki";"'='";"15000.0";"nM";"4.82";"";"";"UO_0000065";"23.28";"0.44";"3.51";"9.69";"1";"CHEMBL728381";"Inhibition of bovine brain mitochondrial Monoamine oxidase B (MAO-B) compared to toloxatone";"B";"BAO_0000019";"assay format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1135879";"1";"Scientific Literature";"J Med Chem";"2002";"None";"";""
"CHEMBL17042";"";"None";"209.29";"0";"1.63";"1c";"NCC12C3C4C1C1C2C3C41c1ccccc1";"kinact";"'='";"0.75";"min-1";"";"";"";"";"";"";"";"";"0";"CHEMBL734180";"Inactivation constant was determined against mitochondrial Monoamine oxidase B";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1129988";"1";"Scientific Literature";"J Med Chem";"1997";"None";"";""
"CHEMBL220116";"";"None";"148.21";"0";"1.08";"4";"C#CCN(C)Cc1ccc[nH]1";"Ki";"'='";"20.0";"nM";"7.70";"";"";"UO_0000065";"51.95";"0.96";"6.62";"40.46";"0";"CHEMBL919868";"Inhibition of bovine brain mitochondria MAOB by fluorometric assay";"B";"BAO_0000252";"mitochondrion format";"Bos taurus";"None";"None";"None";"Mitochondria";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1142236";"1";"Scientific Literature";"J Med Chem";"2007";"None";"";""
"CHEMBL99321";"";"None";"187.29";"0";"2.71";"3";"Cc1ccc(C2=CCN(C)CC2)cc1";"Km";"'='";"490000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL734193";"Michaelis-Menten constant was measured against monoamine oxidase B (MAO-B) from beef liver";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1129640";"1";"Scientific Literature";"J Med Chem";"1996";"None";"";""
"CHEMBL376643";"";"None";"186.21";"0";"2.27";"8";"O=C(Nc1ccccc1)c1ccc[nH]1";"Ki";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL919868";"Inhibition of bovine brain mitochondria MAOB by fluorometric assay";"B";"BAO_0000252";"mitochondrion format";"Bos taurus";"None";"None";"None";"Mitochondria";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1142236";"1";"Scientific Literature";"J Med Chem";"2007";"None";"";""
"CHEMBL472902";"";"None";"310.37";"0";"4.22";"3n";"CCC(=O)N1N=C(c2ccc(F)cc2)CC1c1ccc(C)cc1";"IC50";"'='";"151.36";"nM";"6.82";"";"";"UO_0000065";"21.97";"0.40";"2.60";"20.88";"0";"CHEMBL1035637";"Inhibition of bovine mitochondrial MAOB";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1140980";"1";"Scientific Literature";"Eur J Med Chem";"2008";"None";"";""
"CHEMBL460282";"MANNOSULFAN";"-1.0";"494.54";"1";"-3.65";"Mannosulfan";"CS(=O)(=O)OC[C@@H](OS(C)(=O)=O)[C@@H](O)[C@H](O)[C@@H](COS(C)(=O)=O)OS(C)(=O)=O";"Activity";"";"";"";"";"";"Not Active";"";"";"";"";"";"0";"CHEMBL965584";"Inhibition of bovine brain MAOB";"B";"BAO_0000019";"assay format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1152129";"1";"Scientific Literature";"J Med Chem";"2008";"None";"";""
"CHEMBL295830";"CYCLOLEUCINE";"None";"129.16";"0";"0.34";"Cycloleucine";"NC1(C(=O)O)CCCC1";"Activity";"";"";"";"";"";"Not Active";"";"";"";"";"";"0";"CHEMBL965584";"Inhibition of bovine brain MAOB";"B";"BAO_0000019";"assay format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1152129";"1";"Scientific Literature";"J Med Chem";"2008";"None";"";""
"CHEMBL3408911";"";"None";"370.41";"0";"3.68";"4e";"O=C(NNc1nc2ccccc2nc1Cc1ccccc1)c1ccc(O)cc1";"IC50";"'='";"940000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3413249";"Inhibition of bovine brain MAO-B preincubated for 60 mins before substrate addition by fluorimetric method";"B";"BAO_0000019";"assay format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL3407425";"1";"Scientific Literature";"Eur J Med Chem";"2015";"None";"";""
"CHEMBL3408914";"";"None";"446.89";"0";"3.10";"7b";"O=C(Cn1c(=O)c(Cc2ccccc2)nc2ccccc21)NNC(=O)c1ccc(Cl)cc1";"IC50";"'='";"880000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3413249";"Inhibition of bovine brain MAO-B preincubated for 60 mins before substrate addition by fluorimetric method";"B";"BAO_0000019";"assay format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL3407425";"1";"Scientific Literature";"Eur J Med Chem";"2015";"None";"";""
"CHEMBL18334";"";"None";"196.21";"0";"0.59";"1b";"COC[C@H]1CN(n2cccc2)C(=O)O1";"Ki";"'='";"50000.0";"nM";"4.30";"";"";"UO_0000065";"21.92";"0.42";"3.71";"9.84";"0";"CHEMBL728381";"Inhibition of bovine brain mitochondrial Monoamine oxidase B (MAO-B) compared to toloxatone";"B";"BAO_0000019";"assay format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1135879";"1";"Scientific Literature";"J Med Chem";"2002";"None";"";""
"CHEMBL354285";"";"None";"232.26";"0";"2.09";"13";"Cn1cccc1C(=O)NCc1ccccc1F";"Ki";"'='";"8000.0";"nM";"5.10";"";"";"UO_0000065";"21.94";"0.41";"3.01";"14.98";"0";"CHEMBL730890";"Inhibitory activity against monoamine oxidase B in isolated bovine brain mitochondria";"B";"BAO_0000252";"mitochondrion format";"Bos taurus";"CHEMBL3638188";"Brain";"None";"Mitochondria";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1144918";"1";"Scientific Literature";"J Med Chem";"2003";"None";"";""
"CHEMBL3585824";"";"None";"330.78";"0";"1.90";"17";"NNC(=O)CN1C(=O)c2ccccc2NC1c1ccc(Cl)cc1";"IC50";"'='";"940000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3586840";"Inhibition of bovine brain mitochondria MAO-B using benzylamine substrate after 60 mins by fluorimetric method";"B";"BAO_0000252";"mitochondrion format";"Bos taurus";"None";"None";"None";"Mitochondria";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL3585336";"1";"Scientific Literature";"Bioorg Med Chem";"2015";"None";"";""
"CHEMBL3585818";"";"None";"300.31";"0";"2.41";"11";"COC(=O)C(C)N1C(=O)c2ccccc2NC1c1ccco1";"IC50";"'='";"61000.0";"nM";"4.21";"";"";"UO_0000065";"14.03";"0.26";"1.80";"5.87";"0";"CHEMBL3586840";"Inhibition of bovine brain mitochondria MAO-B using benzylamine substrate after 60 mins by fluorimetric method";"B";"BAO_0000252";"mitochondrion format";"Bos taurus";"None";"None";"None";"Mitochondria";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL3585336";"1";"Scientific Literature";"Bioorg Med Chem";"2015";"None";"";""
"CHEMBL16608";"";"None";"173.26";"0";"1.09";"1b";"NCC12C3C4C1C1C2C3C41C1CC1";"Kinact/Ki";"'='";"1.1";"mM-1 min-1";"";"";"";"";"";"";"";"";"0";"CHEMBL734181";"K inact/KI against Monoamine oxidase B";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1129988";"1";"Scientific Literature";"J Med Chem";"1997";"None";"";""
"CHEMBL515237";"";"None";"296.35";"0";"3.91";"3c";"CCC(=O)N1N=C(c2ccccc2)CC1c1ccc(F)cc1";"IC50";"'='";"1148.15";"nM";"5.94";"";"";"UO_0000065";"20.04";"0.37";"2.03";"18.18";"0";"CHEMBL1035637";"Inhibition of bovine mitochondrial MAOB";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1140980";"1";"Scientific Literature";"Eur J Med Chem";"2008";"None";"";""
"CHEMBL472918";"";"None";"314.33";"0";"4.05";"3m";"CCC(=O)N1N=C(c2ccc(F)cc2)CC1c1ccc(F)cc1";"IC50";"'='";"151.36";"nM";"6.82";"";"";"UO_0000065";"21.70";"0.40";"2.77";"20.88";"0";"CHEMBL1035637";"Inhibition of bovine mitochondrial MAOB";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1140980";"1";"Scientific Literature";"Eur J Med Chem";"2008";"None";"";""
"CHEMBL86304";"MOCLOBEMIDE";"4.0";"268.74";"0";"1.40";"MCL";"O=C(NCCN1CCOCC1)c1ccc(Cl)cc1";"IC50";"'='";"10000000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1035637";"Inhibition of bovine mitochondrial MAOB";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1140980";"1";"Scientific Literature";"Eur J Med Chem";"2008";"None";"";""
"CHEMBL220548";"";"None";"217.30";"0";"2.90";"5";"Cc1csc(N/N=C/c2ccccc2)n1";"Ki";"'='";"1.318";"nM";"8.88";"";"";"UO_0000065";"40.87";"0.81";"5.98";"23.82";"0";"CHEMBL908499";"Inhibition of bovine brain mitochondria MAOB";"B";"BAO_0000252";"mitochondrion format";"Bos taurus";"None";"None";"None";"Mitochondria";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1141379";"1";"Scientific Literature";"J Med Chem";"2007";"None";"";""
"CHEMBL3350232";"";"None";"215.34";"0";"3.45";"5 (SS)";"CC=C=CCN(C)C[C@H](C)c1ccccc1";"k2";"'='";"0.009";"min-1";"";"";"";"";"";"";"";"";"0";"CHEMBL729341";"Kinetic parameter for the time dependent inhibition of Bovine liver Monoamine Oxidase B at 25 degrees C (pH= 7.4).";"B";"BAO_0000019";"assay format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1124175";"1";"Scientific Literature";"J Med Chem";"1988";"None";"";""
"CHEMBL3350232";"";"None";"215.34";"0";"3.45";"5 (SS)";"CC=C=CCN(C)C[C@H](C)c1ccccc1";"k2";"'='";"0.015";"min-1";"";"";"";"";"";"";"";"";"0";"CHEMBL729341";"Kinetic parameter for the time dependent inhibition of Bovine liver Monoamine Oxidase B at 25 degrees C (pH= 7.4).";"B";"BAO_0000019";"assay format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1124175";"1";"Scientific Literature";"J Med Chem";"1988";"None";"";""
"CHEMBL1577";"METHYCLOTHIAZIDE";"4.0";"360.24";"0";"0.60";"Methyclothiazide";"CN1C(CCl)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O";"Activity";"";"";"";"";"";"Not Active";"";"";"";"";"";"0";"CHEMBL965583";"Inhibition of bovine liver MAOB";"B";"BAO_0000019";"assay format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1152129";"1";"Scientific Literature";"J Med Chem";"2008";"None";"";""
"CHEMBL3085123";"";"None";"367.92";"0";"2.85";"ipratropium chloride";"CC(C)[N+]1(C)[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2.[Cl-]";"Activity";"";"";"";"";"";"Not Active";"";"";"";"";"";"0";"CHEMBL965583";"Inhibition of bovine liver MAOB";"B";"BAO_0000019";"assay format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1152129";"1";"Scientific Literature";"J Med Chem";"2008";"None";"";""
"CHEMBL332910";"";"None";"227.35";"0";"3.72";"19";"C1=C(c2ccccc2)CCN(C2CCCC2)C1";"Ki";"'='";"173000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL734190";"Inhibitory constant against monoamine Oxidase(MAO-B).";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1125347";"1";"Scientific Literature";"J Med Chem";"1992";"None";"";""
"CHEMBL333736";"";"None";"246.31";"0";"2.48";"36";"CN1CC=C(OC(=O)N(C)c2ccccc2)CC1";"Ratio";"'='";"67.0";"";"";"";"";"";"";"";"";"";"0";"CHEMBL732517";"Selectivity ratio for Vmax and KM values against MAO-B enzyme from bovine liver mitochondria";"B";"BAO_0000252";"mitochondrion format";"None";"None";"None";"None";"Mitochondria";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1126092";"1";"Scientific Literature";"J Med Chem";"1992";"None";"";""
"CHEMBL1203210";"";"None";"284.79";"0";"1.61";"18";"COc1ccc(N2CC(CN(C)C)CC2=O)cc1.Cl";"K inact";"'='";"0.0035";"min-1";"";"";"";"";"";"";"";"";"0";"CHEMBL715307";"Kinetic constant for inactivation of MAO B from replot of half-lives of inactivation";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1126900";"1";"Scientific Literature";"J Med Chem";"1993";"None";"";""
"CHEMBL326373";"";"None";"346.81";"0";"3.46";"10b";"CNCC1CN(c2ccc(OCc3cccc(Cl)c3)cc2)C(=O)O1";"Ki";"'='";"200000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL715303";"Kinetic constant for inactivation of MAO B from replot of half-lives of inactivation";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1126900";"1";"Scientific Literature";"J Med Chem";"1993";"None";"";""
"CHEMBL440702";"";"None";"207.70";"0";"3.06";"4";"CN1CC=C(c2ccc(Cl)cc2)CC1";"Km";"'='";"180000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL734193";"Michaelis-Menten constant was measured against monoamine oxidase B (MAO-B) from beef liver";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1129640";"1";"Scientific Literature";"J Med Chem";"1996";"None";"";""
"CHEMBL121337";"";"None";"220.32";"0";"2.66";"52";"C1=C(Oc2cccs2)CC[N+](C2CC2)=C1";"Ratio";"'='";"1900.0";"";"";"";"";"";"";"";"";"";"0";"CHEMBL732525";"Ratio of Kcat and KM against monoamine oxidase B (MAO-B) from beef liver was calculated";"B";"BAO_0000019";"assay format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1129640";"1";"Scientific Literature";"J Med Chem";"1996";"None";"";""
"CHEMBL123187";"";"None";"213.32";"0";"3.33";"24";"C1=C(c2ccccc2)CCN(C2CCC2)C1";"Ratio";"";"";"";"";"";"Not Active";"";"";"";"";"";"0";"CHEMBL732526";"Ratio of Kcat and KM against monoamine oxidase B (MAO-B) from beef liver was calculated; NS = no substrate activity demonstarted";"B";"BAO_0000019";"assay format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1129640";"1";"Scientific Literature";"J Med Chem";"1996";"None";"";""
"CHEMBL170263";"";"None";"258.15";"0";"3.59";"21";"CN1CC=C(Oc2ccc(Cl)cc2Cl)CC1";"Ratio";"'='";"1334.0";"";"";"";"";"";"";"";"";"";"0";"CHEMBL849067";"Ratio of turnover to Km for bovine MAO-B";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1127689";"1";"Scientific Literature";"J Med Chem";"1994";"None";"";""
"CHEMBL123543";"";"None";"188.25";"0";"2.31";"54";"C1=C(c2ccco2)CC[N+](C2CC2)=C1";"Ratio";"";"";"";"";"";"Not Active";"";"";"";"";"";"0";"CHEMBL732526";"Ratio of Kcat and KM against monoamine oxidase B (MAO-B) from beef liver was calculated; NS = no substrate activity demonstarted";"B";"BAO_0000019";"assay format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1129640";"1";"Scientific Literature";"J Med Chem";"1996";"None";"";""
"CHEMBL2178430";"";"None";"433.56";"0";"3.26";"3h";"Cc1c(C)c2ccc(OCc3nnc(SCCN4CCOCC4)s3)cc2oc1=O";"Ki";"'='";"535.0";"nM";"6.27";"";"";"UO_0000065";"14.47";"0.30";"3.01";"8.07";"0";"CHEMBL2183304";"Inhibition of bovine brain MAOB using kinuramine as substrate preincubated for 30 mins prior to substrate addition measured after 30 mins by fluorometric assay";"B";"BAO_0000019";"assay format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL2176872";"1";"Scientific Literature";"J Med Chem";"2012";"None";"";""
"CHEMBL18270";"";"None";"174.25";"0";"1.80";"17";"CN1CC=C(c2cccnc2)CC1";"Km";"'='";"1900000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL730191";"Km against bovine liver Monoamine oxidase B";"B";"BAO_0000019";"assay format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1132216";"1";"Scientific Literature";"J Med Chem";"1999";"None";"";""
"CHEMBL3350232";"";"None";"215.34";"0";"3.45";"5 (SR)";"CC=C=CCN(C)C[C@H](C)c1ccccc1";"Ki";"'='";"180000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL729339";"In vitro inhibition of bovine monoamine oxidase B.";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1124175";"1";"Scientific Literature";"J Med Chem";"1988";"None";"";""
"CHEMBL56823";"";"None";"189.26";"0";"2.28";"7";"CN1CC=C(Oc2ccccc2)CC1";"Vmax";"'='";"161.0";"nM min-1";"";"";"";"";"";"";"";"";"0";"CHEMBL732519";"Tested against Monoamine oxidase B enzyme from bovine liver mitochondria";"B";"BAO_0000252";"mitochondrion format";"None";"None";"None";"None";"Mitochondria";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1126092";"1";"Scientific Literature";"J Med Chem";"1992";"None";"";""
"CHEMBL538902";"";"None";"187.29";"0";"2.49";"25";"CN1CC=C(Cc2ccccc2)CC1";"TN";"'='";"193.0";"M min-1 M-1";"";"";"";"";"";"";"";"";"0";"CHEMBL709704";"Turnover number (TN) for bovine mono-amine oxidase B MAO-B";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1127689";"1";"Scientific Literature";"J Med Chem";"1994";"None";"";""
"CHEMBL2178987";"";"None";"262.26";"0";"0.78";"1b";"Cc1c(C)c2ccc(OCC(=O)NN)cc2oc1=O";"Ki";"'='";"484.0";"nM";"6.32";"";"";"UO_0000065";"24.08";"0.45";"5.54";"6.68";"0";"CHEMBL2183304";"Inhibition of bovine brain MAOB using kinuramine as substrate preincubated for 30 mins prior to substrate addition measured after 30 mins by fluorometric assay";"B";"BAO_0000019";"assay format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL2176872";"1";"Scientific Literature";"J Med Chem";"2012";"None";"";""
"CHEMBL86304";"MOCLOBEMIDE";"4.0";"268.74";"0";"1.40";"moclobemide";"O=C(NCCN1CCOCC1)c1ccc(Cl)cc1";"Ki";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2183304";"Inhibition of bovine brain MAOB using kinuramine as substrate preincubated for 30 mins prior to substrate addition measured after 30 mins by fluorometric assay";"B";"BAO_0000019";"assay format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL2176872";"1";"Scientific Literature";"J Med Chem";"2012";"None";"";""
"CHEMBL2178432";"";"None";"431.90";"0";"3.46";"4b";"Cc1c(C)c2ccc(OCC(=O)NNC(=S)Nc3ccc(Cl)cc3)cc2oc1=O";"Ki";"'='";"561.0";"nM";"6.25";"";"";"UO_0000065";"14.47";"0.29";"2.79";"6.75";"0";"CHEMBL2183304";"Inhibition of bovine brain MAOB using kinuramine as substrate preincubated for 30 mins prior to substrate addition measured after 30 mins by fluorometric assay";"B";"BAO_0000019";"assay format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL2176872";"1";"Scientific Literature";"J Med Chem";"2012";"None";"";""
"CHEMBL2178993";"";"None";"403.50";"0";"3.81";"3b";"CCN(CC)CCSc1nnc(COc2ccc3c(C)c(C)c(=O)oc3c2)o1";"Ki";"'='";"555.0";"nM";"6.26";"";"";"UO_0000065";"15.50";"0.31";"2.45";"7.67";"0";"CHEMBL2183304";"Inhibition of bovine brain MAOB using kinuramine as substrate preincubated for 30 mins prior to substrate addition measured after 30 mins by fluorometric assay";"B";"BAO_0000019";"assay format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL2176872";"1";"Scientific Literature";"J Med Chem";"2012";"None";"";""
"CHEMBL472712";"";"None";"292.38";"0";"4.08";"3d";"CCC(=O)N1N=C(c2ccccc2)CC1c1ccc(C)cc1";"IC50";"'='";"100000.0";"nM";"4.00";"";"";"UO_0000065";"13.68";"0.25";"-0.08";"12.24";"0";"CHEMBL1035637";"Inhibition of bovine mitochondrial MAOB";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1140980";"1";"Scientific Literature";"Eur J Med Chem";"2008";"None";"";""
"CHEMBL472904";"";"None";"326.83";"0";"4.74";"3q";"CCC(=O)N1N=C(c2ccc(C)cc2)CC1c1ccc(Cl)cc1";"IC50";"'='";"1122.02";"nM";"5.95";"";"";"UO_0000065";"18.21";"0.35";"1.21";"18.21";"0";"CHEMBL1035637";"Inhibition of bovine mitochondrial MAOB";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1140980";"1";"Scientific Literature";"Eur J Med Chem";"2008";"None";"";""
"CHEMBL473309";"";"None";"322.41";"0";"4.09";"3t";"CCC(=O)N1N=C(c2ccc(C)cc2)CC1c1ccc(OC)cc1";"IC50";"'='";"100000.0";"nM";"4.00";"";"";"UO_0000065";"12.41";"0.23";"-0.09";"9.55";"0";"CHEMBL1035637";"Inhibition of bovine mitochondrial MAOB";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL2756";"Monoamine oxidase B";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1140980";"1";"Scientific Literature";"Eur J Med Chem";"2008";"None";"";""
